pincode,city,canton,canton_code,country,country_code,longitude,latitude
49600,Andrezé,Maine-et-Loire,,France,FR,-0.9524,47.1715
49600,Beaupréau-en-Mauges,Maine-et-Loire,,France,FR,-0.9944,47.2019
49600,Beaupréau,Maine-et-Loire,,France,FR,-0.987,47.2046
49600,Le Puiset-Doré,Maine-et-Loire,,France,FR,-1.1152,47.2314
49600,La Chapelle-du-Genêt,Maine-et-Loire,,France,FR,-1.0186,47.182
49600,Montrevault-sur-Èvre,Maine-et-Loire,,France,FR,-1.0453,47.2614
49600,Le Fief-Sauvin,Maine-et-Loire,,France,FR,-1.0421,47.2214
49600,Saint-Philbert-en-Mauges,Maine-et-Loire,,France,FR,-1.016,47.1511
49600,La Chaussaire,Maine-et-Loire,,France,FR,-1.1456,47.2005
49600,Gesté,Maine-et-Loire,,France,FR,-1.1092,47.1818
49601 CEDEX,Beaupréau,Maine-et-Loire,,France,FR,-0.987,47.2046
49602 CEDEX,Beaupréau,Maine-et-Loire,,France,FR,-0.987,47.2046
49609 CEDEX,Beaupréau,Maine-et-Loire,,France,FR,-0.987,47.2046
49610,Soulaines-sur-Aubance,Maine-et-Loire,,France,FR,-0.5226,47.3638
49610,Mozé-sur-Louet,Maine-et-Loire,,France,FR,-0.5529,47.3586
49610,Saint-Melaine-sur-Aubance,Maine-et-Loire,,France,FR,-0.5,47.3667
49610,Mûrs-Erigné,Maine-et-Loire,,France,FR,-0.55,47.4
49610,Juigné-sur-Loire,Maine-et-Loire,,France,FR,-0.4768,47.4074
49620,La Pommeraye,Maine-et-Loire,,France,FR,-0.8589,47.3556
49620,Mauges-sur-Loire,Maine-et-Loire,,France,FR,-0.8603,47.3553
49630,Mazé-Milon,Maine-et-Loire,,France,FR,-0.2731,47.4564
49630,Loire-Authion,Maine-et-Loire,,France,FR,-0.3189,47.4131
49630,Mazé,Maine-et-Loire,,France,FR,-0.2711,47.4563
49630,Corné,Maine-et-Loire,,France,FR,-0.3499,47.4709
49640,Morannes,Maine-et-Loire,,France,FR,-0.416,47.7436
49640,Chemiré-sur-Sarthe,Maine-et-Loire,,France,FR,-0.4312,47.7496
49640,Morannes sur Sarthe-Daumeray,Maine-et-Loire,,France,FR,-0.4167,47.7456
49640,Daumeray,Maine-et-Loire,,France,FR,-0.3612,47.7007
49650,Allonnes,Maine-et-Loire,,France,FR,0.0246,47.2934
49650,Brain-sur-Allonnes,Maine-et-Loire,,France,FR,0.0651,47.3032
49660,Sèvremoine,Maine-et-Loire,,France,FR,-0.9917,47.1239
49660,Torfou,Maine-et-Loire,,France,FR,-1.1163,47.0368
49670,Chemillé-en-Anjou,Maine-et-Loire,,France,FR,-0.7269,47.2122
49670,Valanjou,Maine-et-Loire,,France,FR,-0.5833,47.2167
49680,Neuillé,Maine-et-Loire,,France,FR,-0.0357,47.3416
49680,Vivy,Maine-et-Loire,,France,FR,-0.0553,47.3265
49690,Coron,Maine-et-Loire,,France,FR,-0.6451,47.1273
49700,Concourson-sur-Layon,Maine-et-Loire,,France,FR,-0.3404,47.1743
49700,Louresse-Rochemenier,Maine-et-Loire,,France,FR,-0.3142,47.2385
49700,Louerre,Maine-et-Loire,,France,FR,-0.3236,47.2961
49700,Les Verchers-sur-Layon,Maine-et-Loire,,France,FR,-0.2964,47.1548
49700,Meigné,Maine-et-Loire,,France,FR,-0.21,47.2326
49700,Montfort,Maine-et-Loire,,France,FR,-0.2115,47.1967
49700,Noyant-la-Plaine,Maine-et-Loire,,France,FR,-0.3585,47.2749
49700,Forges,Maine-et-Loire,,France,FR,-0.2458,47.2174
49700,Doué-la-Fontaine,Maine-et-Loire,,France,FR,-0.2749,47.1937
49700,Saint-Georges-sur-Layon,Maine-et-Loire,,France,FR,-0.3677,47.1974
49700,Les Ulmes,Maine-et-Loire,,France,FR,-0.1787,47.2196
49700,Brigné,Maine-et-Loire,,France,FR,-0.3842,47.2417
49700,Cizay-la-Madeleine,Maine-et-Loire,,France,FR,-0.1877,47.1886
49700,Dénezé-sous-Doué,Maine-et-Loire,,France,FR,-0.2667,47.25
49700,Brossay,Maine-et-Loire,,France,FR,-0.2134,47.1637
49700,Ambillou-Château,Maine-et-Loire,,France,FR,-0.3447,47.2624
49700,Tuffalun,Maine-et-Loire,,France,FR,-0.3442,47.2633
49710,Le Longeron,Maine-et-Loire,,France,FR,-1.0576,47.0185
49710,Sèvremoine,Maine-et-Loire,,France,FR,-0.9917,47.1239
49730,Parnay,Maine-et-Loire,,France,FR,0.0093,47.2309
49730,Varennes-sur-Loire,Maine-et-Loire,,France,FR,0.0535,47.2377
49730,Turquant,Maine-et-Loire,,France,FR,0.0282,47.2224
49730,Montsoreau,Maine-et-Loire,,France,FR,0.0617,47.2155
49740,La Romagne,Maine-et-Loire,,France,FR,-1.02,47.0612
49750,Chemillé-en-Anjou,Maine-et-Loire,,France,FR,-0.7269,47.2122
49750,Chanzeaux,Maine-et-Loire,,France,FR,-0.6433,47.2631
49750,Val-du-Layon,Maine-et-Loire,,France,FR,-0.6322,47.3022
49750,Bellevigne-en-Layon,Maine-et-Loire,,France,FR,-0.5,47.2667
49750,Rablay-sur-Layon,Maine-et-Loire,,France,FR,-0.5761,47.2946
49750,Beaulieu-sur-Layon,Maine-et-Loire,,France,FR,-0.5899,47.311
49750,Saint-Lambert-du-Lattay,Maine-et-Loire,,France,FR,-0.6332,47.3025
49770,La Meignanne,Maine-et-Loire,,France,FR,-0.6686,47.517
49770,Longuenée-en-Anjou,Maine-et-Loire,,France,FR,-0.6739,47.5611
49770,Le Plessis-Macé,Maine-et-Loire,,France,FR,-0.6744,47.543
49770,La Membrolle-sur-Longuenée,Maine-et-Loire,,France,FR,-0.6724,47.5599
49800,Brain-sur-l'Authion,Maine-et-Loire,,France,FR,-0.4113,47.4456
49800,Loire-Authion,Maine-et-Loire,,France,FR,-0.3189,47.4131
49800,La Daguenière,Maine-et-Loire,,France,FR,-0.4313,47.4193
49800,Trélazé,Maine-et-Loire,,France,FR,-0.4654,47.4456
49800,Sarrigné,Maine-et-Loire,,France,FR,-0.3832,47.5022
49800,Andard,Maine-et-Loire,,France,FR,-0.3975,47.4566
49800,La Bohalle,Maine-et-Loire,,France,FR,-0.3972,47.421
49801 CEDEX,Trélazé,Maine-et-Loire,,France,FR,-0.4654,47.4456
49802 CEDEX,Trélazé,Maine-et-Loire,,France,FR,-0.4654,47.4456
49803 CEDEX,Trélazé,Maine-et-Loire,,France,FR,-0.4654,47.4456
49804 CEDEX,Trélazé,Maine-et-Loire,,France,FR,-0.4654,47.4456
49805 CEDEX,Trélazé,Maine-et-Loire,,France,FR,-0.4654,47.4456
49809 CEDEX,Trélazé,Maine-et-Loire,,France,FR,-0.4654,47.4456
49905 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49906 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49911 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49912 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49913 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49919 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49925 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49927 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49933 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49934 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49937 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49938 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49939 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49941 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
49949 CEDEX 9,Angers,Maine-et-Loire,,France,FR,-0.5477,47.4738
53000,Laval,Mayenne,,France,FR,-0.7634,48.0732
53001 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53002 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53003 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53004 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53005 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53006 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53007 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53008 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53009 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53010 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53012 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53013 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53014 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53015 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53016 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53019 CEDEX,Laval,Mayenne,,France,FR,-0.7634,48.0732
53020 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53021 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53022 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53030 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53031 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53032 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53060 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53061 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53062 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53063 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53069 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53073 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53080 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53081 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53082 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53083 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53084 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53085 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53086 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53087 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53088 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53089 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53090 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53091 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53093 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53094 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53095 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53098 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53099 CEDEX 9,Laval,Mayenne,,France,FR,-0.7634,48.0732
53100,Parigné-sur-Braye,Mayenne,,France,FR,-0.6525,48.3153
53100,Saint-Baudelle,Mayenne,,France,FR,-0.6373,48.2808
53100,Contest,Mayenne,,France,FR,-0.6567,48.2624
53100,Moulay,Mayenne,,France,FR,-0.6273,48.2725
53100,Saint-Georges-Buttavent,Mayenne,,France,FR,-0.6937,48.3102
53100,Châtillon-sur-Colmont,Mayenne,,France,FR,-0.7433,48.3375
53100,Mayenne,Mayenne,,France,FR,-0.6167,48.3
53101 CEDEX,Mayenne,Mayenne,,France,FR,-0.6167,48.3
53102 CEDEX,Mayenne,Mayenne,,France,FR,-0.6167,48.3
53103 CEDEX,Mayenne,Mayenne,,France,FR,-0.6167,48.3
53104 CEDEX,Mayenne,Mayenne,,France,FR,-0.6167,48.3
53105 CEDEX,Mayenne,Mayenne,,France,FR,-0.6167,48.3
53109 CEDEX,Mayenne,Mayenne,,France,FR,-0.6167,48.3
53110,Rennes-en-Grenouilles,Mayenne,,France,FR,-0.5129,48.4929
53110,Sainte-Marie-du-Bois,Mayenne,,France,FR,-0.4817,48.4652
53110,Thubœuf,Mayenne,,France,FR,-0.4522,48.5029
53110,Lassay-les-Châteaux,Mayenne,,France,FR,-0.4976,48.4384
53110,Saint-Julien-du-Terroux,Mayenne,,France,FR,-0.4095,48.4793
53110,Le Housseau-Brétignolles,Mayenne,,France,FR,-0.5224,48.4689
53120,Saint-Aubin-Fosse-Louvain,Mayenne,,France,FR,-0.8318,48.4629
53120,Levaré,Mayenne,,France,FR,-0.9143,48.4177
53120,Vieuvy,Mayenne,,France,FR,-0.8637,48.4461
53120,Colombiers-du-Plessis,Mayenne,,France,FR,-0.8398,48.3915
53120,Carelles,Mayenne,,France,FR,-0.9055,48.3815
53120,Brecé,Mayenne,,France,FR,-0.8,48.4
53120,Gorron,Mayenne,,France,FR,-0.8127,48.4109
53120,Lesbois,Mayenne,,France,FR,-0.8045,48.4409
53120,Hercé,Mayenne,,France,FR,-0.8527,48.4182
53140,Pré-en-Pail,Mayenne,,France,FR,-0.1981,48.4599
53140,Lignières-Orgères,Mayenne,,France,FR,-0.2069,48.5424
53140,Saint-Cyr-en-Pail,Mayenne,,France,FR,-0.2446,48.4412
53140,Saint-Calais-du-Désert,Mayenne,,France,FR,-0.2606,48.4856
53140,Pré-en-Pail-Saint-Samson,Mayenne,,France,FR,-0.2006,48.4594
53140,La Pallu,Mayenne,,France,FR,-0.2997,48.5068
53140,Saint-Samson,Mayenne,,France,FR,-0.191,48.4818
53150,Neau,Mayenne,,France,FR,-0.4765,48.1558
53150,Montourtier,Mayenne,,France,FR,-0.5509,48.2032
53150,Saint-Ouën-des-Vallons,Mayenne,,France,FR,-0.55,48.1667
53150,Montsûrs,Mayenne,,France,FR,-0.5541,48.136
53150,Gesnes,Mayenne,,France,FR,-0.586,48.1462
53150,Saint-Céneré,Mayenne,,France,FR,-0.5944,48.1219
53150,Livet,Mayenne,,France,FR,-0.4667,48.1
53150,La Chapelle-Rainsouin,Mayenne,,France,FR,-0.5196,48.0992
53150,Deux-Évailles,Mayenne,,France,FR,-0.5271,48.1914
53150,Brée,Mayenne,,France,FR,-0.5192,48.1504
53150,Saint-Christophe-du-Luat,Mayenne,,France,FR,-0.4608,48.1324
53160,Izé,Mayenne,,France,FR,-0.3067,48.2299
53160,Hambers,Mayenne,,France,FR,-0.4183,48.2541
53160,Jublains,Mayenne,,France,FR,-0.4957,48.2557
53160,Saint-Thomas-de-Courceriers,Mayenne,,France,FR,-0.2658,48.2752
53160,Saint-Martin-de-Connée,Mayenne,,France,FR,-0.2181,48.2139
53160,Saint-Pierre-sur-Orthe,Mayenne,,France,FR,-0.2067,48.2106
53160,Champgenéteux,Mayenne,,France,FR,-0.3626,48.2912
53160,Bais,Mayenne,,France,FR,-0.3649,48.2528
53160,Trans,Mayenne,,France,FR,-0.3094,48.2746
53160,Vimarcé,Mayenne,,France,FR,-0.2136,48.1958
53170,La Bazouge-de-Chemeré,Mayenne,,France,FR,-0.4875,48.001
53170,Le Buret,Mayenne,,France,FR,-0.5137,47.9221
53170,Bazougers,Mayenne,,France,FR,-0.5814,48.0168
53170,Maisoncelles-du-Maine,Mayenne,,France,FR,-0.6518,47.9644
53170,Le Bignon-du-Maine,Mayenne,,France,FR,-0.6111,47.9513
53170,La Cropte,Mayenne,,France,FR,-0.4948,47.9581
53170,Villiers-Charlemagne,Mayenne,,France,FR,-0.676,47.9214
53170,Saint-Denis-du-Maine,Mayenne,,France,FR,-0.5259,47.9649
53170,Arquenay,Mayenne,,France,FR,-0.5698,47.9869
53170,Ruillé-Froid-Fonds,Mayenne,,France,FR,-0.6422,47.9007
53170,Saint-Charles-la-Forêt,Mayenne,,France,FR,-0.5566,47.916
53170,Meslay-du-Maine,Mayenne,,France,FR,-0.5543,47.9512
53190,Landivy,Mayenne,,France,FR,-1.0332,48.4787
53190,Désertines,Mayenne,,France,FR,-0.8675,48.4689
53190,Fougerolles-du-Plessis,Mayenne,,France,FR,-0.9725,48.4742
53190,La Dorée,Mayenne,,France,FR,-0.9654,48.4485
53200,Fromentières,Mayenne,,France,FR,-0.6668,47.8644
53200,Longuefuye,Mayenne,,France,FR,-0.6144,47.867
53200,Château-Gontier,Mayenne,,France,FR,-0.7,47.8333
53200,Daon,Mayenne,,France,FR,-0.6386,47.7503
53200,Chemazé,Mayenne,,France,FR,-0.7752,47.7869
53200,Loigné-sur-Mayenne,Mayenne,,France,FR,-0.7488,47.8726
53200,Coudray,Mayenne,,France,FR,-0.644,47.7911
53200,Ménil,Mayenne,,France,FR,-0.6771,47.7768
53200,Marigné-Peuton,Mayenne,,France,FR,-0.8127,47.8694
53200,Gennes-sur-Glaize,Mayenne,,France,FR,-0.6079,47.8535
53200,Saint-Fort,Mayenne,,France,FR,-0.7209,47.7993
53200,Ampoigné,Mayenne,,France,FR,-0.8257,47.8112
53200,Châtelain,Mayenne,,France,FR,-0.5957,47.8081
53200,Laigné,Mayenne,,France,FR,-0.8185,47.8422
53200,Azé,Mayenne,,France,FR,-0.6833,47.8222
53201 CEDEX,Château-Gontier,Mayenne,,France,FR,-0.7,47.8333
53202 CEDEX,Château-Gontier,Mayenne,,France,FR,-0.7,47.8333
53203 CEDEX,Château-Gontier,Mayenne,,France,FR,-0.7,47.8333
53204 CEDEX,Château-Gontier,Mayenne,,France,FR,-0.7,47.8333
53205 CEDEX,Château-Gontier,Mayenne,,France,FR,-0.7,47.8333
53210,Soulgé-sur-Ouette,Mayenne,,France,FR,-0.5667,48.0667
53210,Argentré,Mayenne,,France,FR,-0.6415,48.0836
53210,Louvigné,Mayenne,,France,FR,-0.6314,48.0576
53220,Saint-Mars-sur-la-Futaie,Mayenne,,France,FR,-1.0152,48.4317
53220,Montaudin,Mayenne,,France,FR,-0.9891,48.3854
53220,Saint-Berthevin-la-Tannière,Mayenne,,France,FR,-0.9463,48.4
53220,Saint-Ellier-du-Maine,Mayenne,,France,FR,-1.0486,48.3998
53220,La Pellerine,Mayenne,,France,FR,-1.0511,48.3152
53220,Pontmain,Mayenne,,France,FR,-1.0629,48.4395
53220,Larchamp,Mayenne,,France,FR,-0.999,48.3613
53230,La Chapelle-Craonnaise,Mayenne,,France,FR,-0.9158,47.8994
53230,Astillé,Mayenne,,France,FR,-0.8513,47.9635
53230,Méral,Mayenne,,France,FR,-0.9824,47.9609
53230,Cossé-le-Vivien,Mayenne,,France,FR,-0.9118,47.946
53230,Cosmes,Mayenne,,France,FR,-0.8812,47.9208
53230,Courbeveille,Mayenne,,France,FR,-0.8878,47.9921
53240,Montflours,Mayenne,,France,FR,-0.7339,48.1704
53240,Saint-Germain-le-Fouilloux,Mayenne,,France,FR,-0.7914,48.1361
53240,Placé,Mayenne,,France,FR,-0.7772,48.253
53240,Andouillé,Mayenne,,France,FR,-0.7836,48.1768
53240,La Baconnière,Mayenne,,France,FR,-0.892,48.1801
53240,Saint-Jean-sur-Mayenne,Mayenne,,France,FR,-0.7561,48.1352
53240,Saint-Germain-le-Guillaume,Mayenne,,France,FR,-0.826,48.2061
53240,Saint-Germain-d’Anxure,Mayenne,,France,FR,-0.7347,48.2209
53240,La Bigottière,Mayenne,,France,FR,-0.7992,48.2184
53240,Alexain,Mayenne,,France,FR,-0.7681,48.2296
53250,Madré,Mayenne,,France,FR,-0.3797,48.4774
53250,Neuilly-le-Vendin,Mayenne,,France,FR,-0.3397,48.4953
53250,Villepail,Mayenne,,France,FR,-0.2672,48.3955
53250,Chevaigné-du-Maine,Mayenne,,France,FR,-0.3884,48.4375
53250,Charchigné,Mayenne,,France,FR,-0.4092,48.4175
53250,Le Ham,Mayenne,,France,FR,-0.3784,48.3806
53250,Saint-Aignan-de-Couptrain,Mayenne,,France,FR,-0.3031,48.4559
53250,Javron-les-Chapelles,Mayenne,,France,FR,-0.3374,48.418
53250,Couptrain,Mayenne,,France,FR,-0.2934,48.4833
53260,Forcé,Mayenne,,France,FR,-0.7,48.0333
53260,Parné-sur-Roc,Mayenne,,France,FR,-0.6685,48.0062
53260,Entrammes,Mayenne,,France,FR,-0.714,47.9976
53270,Torcé-Viviers-en-Charnie,Mayenne,,France,FR,-0.2667,48.1
53270,Saint-Pierre-sur-Erve,Mayenne,,France,FR,-0.3929,48.0086
53270,Sainte-Suzanne,Mayenne,,France,FR,-0.3544,48.0982
53270,Sainte-Suzanne-et-Chammes,Mayenne,,France,FR,-0.3531,48.0975
53270,Blandouet,Mayenne,,France,FR,-0.3282,48.0511
53270,Chammes,Mayenne,,France,FR,-0.3776,48.0772
53270,Thorigné-en-Charnie,Mayenne,,France,FR,-0.3571,48.0002
53270,Saint-Jean-sur-Erve,Mayenne,,France,FR,-0.3909,48.0342
53290,Bouessay,Mayenne,,France,FR,-0.396,47.8757
53290,Argenton-Notre-Dame,Mayenne,,France,FR,-0.589,47.7799
53290,Saint-Brice,Mayenne,,France,FR,-0.4409,47.859
53290,Beaumont-Pied-de-Boeuf,Mayenne,,France,FR,-0.4329,47.9046
53290,Saint-Michel-de-Feins,Mayenne,,France,FR,-0.5696,47.7771
53290,Saint-Loup-du-Dorat,Mayenne,,France,FR,-0.4163,47.8896
53290,Grez-en-Bouère,Mayenne,,France,FR,-0.5226,47.8739
53290,Saint-Denis-d’Anjou,Mayenne,,France,FR,-0.4412,47.7903
53290,Saint-Laurent-des-Mortiers,Mayenne,,France,FR,-0.5473,47.7721
53290,Bierné,Mayenne,,France,FR,-0.5436,47.8113
53290,Bouère,Mayenne,,France,FR,-0.4768,47.8628
53300,Ambrières-les-Vallées,Mayenne,,France,FR,-0.6333,48.4
53300,Saint-Mars-sur-Colmont,Mayenne,,France,FR,-0.6975,48.375
53300,Saint-Fraimbault-de-Prières,Mayenne,,France,FR,-0.5787,48.3491
53300,Couesmes-Vaucé,Mayenne,,France,FR,-0.7101,48.451
53300,Le Pas,Mayenne,,France,FR,-0.7002,48.4295
53300,La Haie-Traversaine,Mayenne,,France,FR,-0.6068,48.3685
53300,Soucé,Mayenne,,France,FR,-0.6641,48.4739
53300,Oisseau,Mayenne,,France,FR,-0.6715,48.3556
53300,Chantrigné,Mayenne,,France,FR,-0.5691,48.415
53300,Saint-Loup-du-Gast,Mayenne,,France,FR,-0.5856,48.3858
53320,Beaulieu-sur-Oudon,Mayenne,,France,FR,-0.9939,48.0044
53320,Montjean,Mayenne,,France,FR,-0.9628,48.0051
53320,Ruillé-le-Gravelais,Mayenne,,France,FR,-0.9545,48.0566
53320,Saint-Cyr-le-Gravelais,Mayenne,,France,FR,-1.0271,48.0347
53320,Loiron,Mayenne,,France,FR,-0.9333,48.0667
53320,Loiron-Ruillé,Mayenne,,France,FR,-0.935,48.0592
53340,Ballée,Mayenne,,France,FR,-0.4193,47.9327
53340,Épineux-le-Seguin,Mayenne,,France,FR,-0.3593,47.9416
53340,Cossé-en-Champagne,Mayenne,,France,FR,-0.3337,47.9621
53340,Saulges,Mayenne,,France,FR,-0.4065,47.9827
53340,Chémeré-le-Roi,Mayenne,,France,FR,-0.4333,47.9833
53340,Préaux,Mayenne,,France,FR,-0.4706,47.9346
53340,Bannes,Mayenne,,France,FR,-0.3515,47.9816
53350,Ballots,Mayenne,,France,FR,-1.0476,47.8962
53350,Brains-sur-les-Marches,Mayenne,,France,FR,-1.1808,47.8867
53350,La Roë,Mayenne,,France,FR,-1.1115,47.8956
53350,Saint-Michel-de-la-Roë,Mayenne,,France,FR,-1.1333,47.8833
53350,Fontaine-Couverte,Mayenne,,France,FR,-1.1429,47.9083
53360,Origné,Mayenne,,France,FR,-0.7301,47.9528
53360,Houssay,Mayenne,,France,FR,-0.7365,47.9145
53360,Saint-Sulpice,Mayenne,,France,FR,-0.7164,47.9006
53360,Quelaines-Saint-Gault,Mayenne,,France,FR,-0.8,47.9333
53360,Peuton,Mayenne,,France,FR,-0.8221,47.8852
53360,Simplé,Mayenne,,France,FR,-0.8511,47.8875
53370,Saint-Pierre-des-Nids,Mayenne,,France,FR,-0.0998,48.3983
53370,Boulay-les-Ifs,Mayenne,,France,FR,-0.1333,48.4167
53370,Champfrémont,Mayenne,,France,FR,-0.0912,48.4276
53370,Gesvres,Mayenne,,France,FR,-0.1465,48.3685
53370,Ravigny,Mayenne,,France,FR,-0.0619,48.4472
53380,La Croixille,Mayenne,,France,FR,-1.0581,48.2048
53380,Juvigné,Mayenne,,France,FR,-1.0341,48.2289
53380,Saint-Hilaire-du-Maine,Mayenne,,France,FR,-0.93,48.2263
53390,La Rouaudière,Mayenne,,France,FR,-1.1919,47.8306
53390,Saint-Erblon,Mayenne,,France,FR,-1.1688,47.787
53390,Saint-Aignan-sur-Roë,Mayenne,,France,FR,-1.137,47.8402
53390,Senonnes,Mayenne,,France,FR,-1.2018,47.7992
53400,Denazé,Mayenne,,France,FR,-0.8865,47.8849
53400,Craon,Mayenne,,France,FR,-0.9493,47.8469
53400,Niafles,Mayenne,,France,FR,-1.0016,47.8467
53400,Mée,Mayenne,,France,FR,-0.8605,47.7969
53400,Livré-la-Touche,Mayenne,,France,FR,-0.9667,47.8833
53400,Saint-Quentin-les-Anges,Mayenne,,France,FR,-0.8864,47.7735
53400,Chérancé,Mayenne,,France,FR,-0.9359,47.7951
53400,Athée,Mayenne,,France,FR,-0.9505,47.887
53400,Pommerieux,Mayenne,,France,FR,-0.8984,47.8235
53410,Port-Brillet,Mayenne,,France,FR,-0.9708,48.1131
53410,La Gravelle,Mayenne,,France,FR,-1.0164,48.0728
53410,Olivet,Mayenne,,France,FR,-0.9169,48.1207
53410,Saint-Ouën-des-Toits,Mayenne,,France,FR,-0.9,48.1333
53410,La Brûlatte,Mayenne,,France,FR,-0.9543,48.0857
53410,Saint-Pierre-la-Cour,Mayenne,,France,FR,-1.025,48.1126
53410,Bourgon,Mayenne,,France,FR,-1.0667,48.1667
53410,Launay-Villiers,Mayenne,,France,FR,-1.008,48.1342
53410,Le Bourgneuf-la-Forêt,Mayenne,,France,FR,-0.9696,48.1632
53420,Chailland,Mayenne,,France,FR,-0.8739,48.2252
53440,Aron,Mayenne,,France,FR,-0.5598,48.298
53440,Grazay,Mayenne,,France,FR,-0.4805,48.2902
53440,La Bazoge-Montpinçon,Mayenne,,France,FR,-0.5739,48.2783
53440,Marcillé-la-Ville,Mayenne,,France,FR,-0.4941,48.3062
53440,La Chapelle-au-Riboul,Mayenne,,France,FR,-0.4345,48.318
53440,Belgeard,Mayenne,,France,FR,-0.5489,48.2534
53470,Commer,Mayenne,,France,FR,-0.6167,48.2333
53470,Martigné-sur-Mayenne,Mayenne,,France,FR,-0.6667,48.2
53470,La Bazouge-des-Alleux,Mayenne,,France,FR,-0.6099,48.183
53470,Châlons-du-Maine,Mayenne,,France,FR,-0.6425,48.162
53470,Sacé,Mayenne,,France,FR,-0.7134,48.1859
53480,Vaiges,Mayenne,,France,FR,-0.4751,48.0402
53480,Saint-Georges-le-Fléchard,Mayenne,,France,FR,-0.5105,48.0363
53480,Saint-Léger,Mayenne,,France,FR,-0.45,48.0833
53500,Vautorte,Mayenne,,France,FR,-0.8333,48.3
53500,Montenay,Mayenne,,France,FR,-0.8937,48.2879
53500,Ernée,Mayenne,,France,FR,-0.9314,48.2976
53500,Saint-Pierre-des-Landes,Mayenne,,France,FR,-1.0281,48.2742
53500,Saint-Denis-de-Gastines,Mayenne,,France,FR,-0.8587,48.3421
53540,Cuillé,Mayenne,,France,FR,-1.1192,47.9707
