"pincode","city","canton","canton_code","country","country_code","longitude","latitude","bfsnr"
1000,"Lausanne","Waadt","VD","Schweiz","CH",6.65230780339362,46.552043140147,5586
1003,"Lausanne","Waadt","VD","Schweiz","CH",6.65230780339362,46.552043140147,5586
1004,"Lausanne","Waadt","VD","Schweiz","CH",6.63233,46.519595,5586
1005,"Lausanne","Waadt","VD","Schweiz","CH",6.63233,46.519595,5586
1006,"Lausanne","Waadt","VD","Schweiz","CH",6.63233,46.519595,5586
1007,"Lausanne","Waadt","VD","Schweiz","CH",6.63233,46.519595,5586
1008,"Jouxtens-Mézery","Waadt","VD","Schweiz","CH",6.60497356930366,46.538895722939,5585
1008,"Prilly","Waadt","VD","Schweiz","CH",6.60497356930366,46.538895722939,5585
1009,"Pully","Waadt","VD","Schweiz","CH",6.6694964862187,46.5215381652756,5590
1010,"Lausanne","Waadt","VD","Schweiz","CH",6.65230780339362,46.552043140147,5586
1011,"Lausanne","Waadt","VD","Schweiz","CH",6.64295,46.525429,5586
1012,"Lausanne","Waadt","VD","Schweiz","CH",6.65689,46.52631,5586
1015,"Lausanne","Waadt","VD","Schweiz","CH",6.65230780339362,46.552043140147,5635
1018,"Lausanne","Waadt","VD","Schweiz","CH",6.65230780339362,46.552043140147,5586
1020,"Renens VD","Waadt","VD","Schweiz","CH",6.593655,46.535299,5591
1022,"Chavannes-près-Renens","Waadt","VD","Schweiz","CH",6.573672,46.527979,5627
1023,"Crissier","Waadt","VD","Schweiz","CH",6.57730913751229,46.558481097055,5583
1024,"Ecublens VD","Waadt","VD","Schweiz","CH",6.550683,46.52719,5635
1025,"St-Sulpice VD","Waadt","VD","Schweiz","CH",6.539072,46.512148,5648
1026,"Denges","Waadt","VD","Schweiz","CH",6.533801,46.519399,5632
1026,"Echandens","Waadt","VD","Schweiz","CH",6.533801,46.519399,5632
1027,"Lonay","Waadt","VD","Schweiz","CH",6.51693391169977,46.5298679426138,5638
1028,"Préverenges","Waadt","VD","Schweiz","CH",6.52900182742497,46.5160569758762,5643
1029,"Villars-Ste-Croix","Waadt","VD","Schweiz","CH",6.560968,46.565837,5651
1030,"Bussigny-près-Lausanne","Waadt","VD","Schweiz","CH",6.550058,46.552254,5624
1031,"Mex VD","Waadt","VD","Schweiz","CH",6.543879,46.572937,5489
1032,"Romanel-sur-Lausanne","Waadt","VD","Schweiz","CH",6.608509,46.560792,5592
1033,"Cheseaux-sur-Lausanne","Waadt","VD","Schweiz","CH",6.594388,46.578149,5582
1034,"Boussens","Waadt","VD","Schweiz","CH",6.581737,46.598316,5473
1035,"Bournens","Waadt","VD","Schweiz","CH",6.563911,46.608669,5472
1036,"Sullens","Waadt","VD","Schweiz","CH",6.566006,46.589389,5501
1037,"Etagnières","Waadt","VD","Schweiz","CH",6.60850460669533,46.6014263269581,5521
1038,"Bercher","Waadt","VD","Schweiz","CH",6.70620337607016,46.6916420621001,5512
1040,"St-Barthélemy VD","Waadt","VD","Schweiz","CH",6.63519870459282,46.6384565080171,5518
1040,"Villars-le-Terroir","Waadt","VD","Schweiz","CH",6.63519870459282,46.6384565080171,5518
1040,"Echallens","Waadt","VD","Schweiz","CH",6.63519870459282,46.6384565080171,5518
1041,"Dommartin","Waadt","VD","Schweiz","CH",6.693623,46.612293,5540
1041,"Poliez-Pittet","Waadt","VD","Schweiz","CH",6.693623,46.612293,5540
1041,"Bottens","Waadt","VD","Schweiz","CH",6.693623,46.612293,5540
1041,"Naz","Waadt","VD","Schweiz","CH",6.693623,46.612293,5540
1041,"Montaubion-Chardonney","Waadt","VD","Schweiz","CH",6.693623,46.612293,5540
1041,"Poliez-le-Grand","Waadt","VD","Schweiz","CH",6.693623,46.612293,5540
1042,"Bettens","Waadt","VD","Schweiz","CH",6.57485614217164,46.6241881123857,5511
1042,"Bioley-Orjulaz","Waadt","VD","Schweiz","CH",6.57485614217164,46.6241881123857,5511
1042,"Assens","Waadt","VD","Schweiz","CH",6.57485614217164,46.6241881123857,5511
1043,"Sugnens","Waadt","VD","Schweiz","CH",6.671968,46.651148,5540
1044,"Fey","Waadt","VD","Schweiz","CH",6.678434,46.672851,5522
1045,"Ogens","Waadt","VD","Schweiz","CH",6.719208,46.705933,5680
1046,"Rueyres","Waadt","VD","Schweiz","CH","#NV","#NV",5534
1047,"Oppens","Waadt","VD","Schweiz","CH","#NV","#NV",5923
1052,"Le Mont-sur-Lausanne","Waadt","VD","Schweiz","CH",6.640144,46.554765,5587
1053,"Bretigny-sur-Morrens","Waadt","VD","Schweiz","CH",6.640643,46.596563,5516
1053,"Cugy VD","Waadt","VD","Schweiz","CH",6.640643,46.596563,5516
1054,"Morrens VD","Waadt","VD","Schweiz","CH",6.585893,46.589857,5527
1055,"Froideville","Waadt","VD","Schweiz","CH",6.69172374704326,46.598179246874,5523
1058,"Villars-Tiercelin","Waadt","VD","Schweiz","CH",6.705818,46.618599,5804
1059,"Peney-le-Jorat","Waadt","VD","Schweiz","CH",6.730512,46.624096,5804
1061,"Villars-Mendraz","Waadt","VD","Schweiz","CH",6.726124,46.643529,5804
1062,"Sottens","Waadt","VD","Schweiz","CH",6.738431,46.652751,5804
1063,"Peyres-Possens","Waadt","VD","Schweiz","CH",6.753676,46.660073,5661
1063,"Boulens","Waadt","VD","Schweiz","CH",6.753676,46.660073,5661
1063,"Chapelle-sur-Moudon","Waadt","VD","Schweiz","CH",6.753676,46.660073,5661
1063,"Martherenges","Waadt","VD","Schweiz","CH",6.753676,46.660073,5661
1066,"Epalinges","Waadt","VD","Schweiz","CH",6.66843244272799,46.5507140723537,5584
1068,"Les Monts-de-Pully","Waadt","VD","Schweiz","CH",6.689425,46.536285,5590
1070,"Puidoux","Waadt","VD","Schweiz","CH",6.784104,46.508573,5607
1071,"Rivaz","Waadt","VD","Schweiz","CH",6.78002632456814,46.484323238058,5609
1071,"St-Saphorin (Lavaux)","Waadt","VD","Schweiz","CH",6.78002632456814,46.484323238058,5609
1071,"Chexbres","Waadt","VD","Schweiz","CH",6.78002632456814,46.484323238058,5609
1072,"Forel (Lavaux)","Waadt","VD","Schweiz","CH",6.76284876342447,46.5378921286542,5604
1073,"Mollie-Margot","Waadt","VD","Schweiz","CH",6.72700883322297,46.5488915167195,5611
1073,"Savigny","Waadt","VD","Schweiz","CH",6.72700883322297,46.5488915167195,5611
1076,"Ferlens VD","Waadt","VD","Schweiz","CH",6.74403,46.585676,5806
1077,"Servion","Waadt","VD","Schweiz","CH",6.776623,46.573372,5799
1078,"Essertes","Waadt","VD","Schweiz","CH",6.785426,46.561225,5805
1080,"Les Cullayes","Waadt","VD","Schweiz","CH",6.754425,46.568218,5799
1081,"Montpreveyres","Waadt","VD","Schweiz","CH",6.73056461896456,46.5812991179422,5792
1082,"Corcelles-le-Jorat","Waadt","VD","Schweiz","CH",6.730338,46.600963,5785
1083,"Mézières VD","Waadt","VD","Schweiz","CH",6.760865,46.586341,5806
1084,"Carrouge VD","Waadt","VD","Schweiz","CH",6.766514,46.599449,5806
1085,"Vulliens","Waadt","VD","Schweiz","CH",6.793369,46.622192,5803
1088,"Ropraz","Waadt","VD","Schweiz","CH",6.752623,46.613243,5798
1090,"La Croix (Lutry)","Waadt","VD","Schweiz","CH",6.702551,46.516119,5606
1091,"Aran","Waadt","VD","Schweiz","CH",6.72197401679348,46.5033672844292,5613
1091,"Chenaux","Waadt","VD","Schweiz","CH",6.72197401679348,46.5033672844292,5613
1091,"Grandvaux","Waadt","VD","Schweiz","CH",6.72197401679348,46.5033672844292,5613
1092,"Belmont-sur-Lausanne","Waadt","VD","Schweiz","CH",6.687281,46.526863,5581
1093,"La Conversion","Waadt","VD","Schweiz","CH",6.677415,46.513315,5606
1094,"Paudex","Waadt","VD","Schweiz","CH",6.67363020733127,46.5083868703541,5588
1095,"Lutry","Waadt","VD","Schweiz","CH",6.6989619621992,46.5150856026857,5606
1096,"Villette (Lavaux)","Waadt","VD","Schweiz","CH",6.73169732791845,46.4990651236307,5613
1096,"Cully","Waadt","VD","Schweiz","CH",6.73169732791845,46.4990651236307,5613
1097,"Riex","Waadt","VD","Schweiz","CH",6.733847,46.500392,5613
1098,"Epesses","Waadt","VD","Schweiz","CH",6.746229,46.495067,5613
1110,"Morges","Waadt","VD","Schweiz","CH",6.49313060226246,46.5140100808796,5642
1112,"Echichens","Waadt","VD","Schweiz","CH",6.493396,46.526924,5634
1113,"St-Saphorin-sur-Morges","Waadt","VD","Schweiz","CH",6.490415,46.546192,5634
1114,"Colombier VD","Waadt","VD","Schweiz","CH",6.461996,46.55421,5634
1115,"Vullierens","Waadt","VD","Schweiz","CH",6.477375,46.573068,5654
1116,"Cottens VD","Waadt","VD","Schweiz","CH",6.453207,46.572465,5656
1117,"Grancy","Waadt","VD","Schweiz","CH",6.463387,46.593785,5485
1121,"Bremblens","Waadt","VD","Schweiz","CH",6.518788,46.543998,5622
1122,"Romanel-sur-Morges","Waadt","VD","Schweiz","CH",6.508911,46.55617,5645
1123,"Aclens","Waadt","VD","Schweiz","CH",6.51084300482388,46.5682592477097,5621
1124,"Gollion","Waadt","VD","Schweiz","CH",6.511818,46.585151,5484
1125,"Monnaz","Waadt","VD","Schweiz","CH",6.474588,46.53191,5634
1126,"Vaux-sur-Morges","Waadt","VD","Schweiz","CH",6.463538,46.530833,5650
1127,"Clarmont","Waadt","VD","Schweiz","CH",6.445828,46.545933,5629
1128,"Reverolle","Waadt","VD","Schweiz","CH",6.43971,46.538109,5656
1131,"Tolochenaz","Waadt","VD","Schweiz","CH",6.47717516706501,46.5016323518493,5649
1132,"Lully VD","Waadt","VD","Schweiz","CH",6.443697,46.500568,5639
1134,"Vufflens-le-Château","Waadt","VD","Schweiz","CH",6.473592,46.513821,5653
1134,"Chigny","Waadt","VD","Schweiz","CH",6.473592,46.513821,5653
1135,"Denens","Waadt","VD","Schweiz","CH",6.452254,46.515855,5631
1136,"Bussy-Chardonney","Waadt","VD","Schweiz","CH",6.440662,46.528814,5656
1141,"Sévery","Waadt","VD","Schweiz","CH",6.440116,46.568625,5656
1142,"Pampigny","Waadt","VD","Schweiz","CH",6.42197529099297,46.5862394758871,5656
1143,"Apples","Waadt","VD","Schweiz","CH",6.4165602352428,46.5549826875761,5656
1144,"Ballens","Waadt","VD","Schweiz","CH",6.377318,46.553149,5423
1145,"Bière","Waadt","VD","Schweiz","CH",6.31748532416811,46.5478240583637,5425
1146,"Mollens VD","Waadt","VD","Schweiz","CH",6.338158,46.577414,5431
1147,"Montricher","Waadt","VD","Schweiz","CH",6.369704,46.602411,5492
1148,"Cuarnens","Waadt","VD","Schweiz","CH",6.39314081616777,46.6244377827732,5490
1148,"Moiry VD","Waadt","VD","Schweiz","CH",6.39314081616777,46.6244377827732,5490
1148,"La Praz","Waadt","VD","Schweiz","CH",6.39314081616777,46.6244377827732,5490
1148,"Mont-la-Ville","Waadt","VD","Schweiz","CH",6.39314081616777,46.6244377827732,5490
1148,"Chavannes-le-Veyron","Waadt","VD","Schweiz","CH",6.39314081616777,46.6244377827732,5490
1148,"Mauraz","Waadt","VD","Schweiz","CH",6.39314081616777,46.6244377827732,5490
1148,"Villars-Bozon","Waadt","VD","Schweiz","CH",6.39314081616777,46.6244377827732,5490
1148,"La Coudre","Waadt","VD","Schweiz","CH",6.39314081616777,46.6244377827732,5490
1148,"L'Isle","Waadt","VD","Schweiz","CH",6.39314081616777,46.6244377827732,5490
1149,"Berolle","Waadt","VD","Schweiz","CH",6.326259,46.56536,5424
1162,"St-Prex","Waadt","VD","Schweiz","CH",6.447188,46.485439,5646
1163,"Etoy","Waadt","VD","Schweiz","CH",6.42174355257144,46.4842368500261,5636
1164,"Buchillon","Waadt","VD","Schweiz","CH",6.412819,46.465948,5623
1165,"Allaman","Waadt","VD","Schweiz","CH",6.393875,46.469439,5851
1166,"Perroy","Waadt","VD","Schweiz","CH",6.35902605436528,46.4701906343282,5860
1167,"Lussy-sur-Morges","Waadt","VD","Schweiz","CH",6.444645,46.49606,5640
1168,"Villars-sous-Yens","Waadt","VD","Schweiz","CH",6.426473,46.506377,5652
1169,"Yens","Waadt","VD","Schweiz","CH",6.409048,46.524228,5655
1170,"Aubonne","Waadt","VD","Schweiz","CH",6.38512120156374,46.4905785782122,5422
1172,"Bougy-Villars","Waadt","VD","Schweiz","CH",6.348935,46.483594,5426
1173,"Féchy","Waadt","VD","Schweiz","CH",6.37268814318596,46.4788122709737,5427
1174,"Montherod","Waadt","VD","Schweiz","CH",6.345857,46.491894,5422
1174,"Pizy","Waadt","VD","Schweiz","CH",6.345857,46.491894,5422
1175,"Lavigny","Waadt","VD","Schweiz","CH",6.403955,46.499284,5637
1176,"St-Livres","Waadt","VD","Schweiz","CH",6.381852,46.516695,5435
1180,"Tartegnin","Waadt","VD","Schweiz","CH",6.33155551964266,46.4575740790365,5861
1180,"Rolle","Waadt","VD","Schweiz","CH",6.33155551964266,46.4575740790365,5861
1182,"Gilly","Waadt","VD","Schweiz","CH",6.300124,46.457345,5857
1183,"Bursins","Waadt","VD","Schweiz","CH",6.28623086401773,46.4520312153342,5853
1184,"Vinzel","Waadt","VD","Schweiz","CH",6.269118,46.439446,5863
1184,"Luins","Waadt","VD","Schweiz","CH",6.269118,46.439446,5863
1185,"Mont-sur-Rolle","Waadt","VD","Schweiz","CH",6.33631301154752,46.475361429637,5859
1186,"Essertines-sur-Rolle","Waadt","VD","Schweiz","CH",6.315795,46.484656,5856
1187,"St-Oyens","Waadt","VD","Schweiz","CH",6.299171,46.494458,5436
1188,"Gimel","Waadt","VD","Schweiz","CH",6.28936975238462,46.5266805237043,5434
1188,"St-George","Waadt","VD","Schweiz","CH",6.28936975238462,46.5266805237043,5434
1189,"Saubraz","Waadt","VD","Schweiz","CH",6.324991,46.515617,5437
1195,"Dully","Waadt","VD","Schweiz","CH",6.289946,46.431822,5855
1195,"Bursinel","Waadt","VD","Schweiz","CH",6.289946,46.431822,5855
1196,"Gland","Waadt","VD","Schweiz","CH",6.27291159291984,46.419750448819,5721
1197,"Prangins","Waadt","VD","Schweiz","CH",6.25510759611637,46.4007092793397,5725
1200,"Genève","Genf","GE","Schweiz","CH",6.14139354018333,46.2057741319626,6621
1201,"Genève","Genf","GE","Schweiz","CH",6.14139354018333,46.2057741319626,6621
1202,"Genève","Genf","GE","Schweiz","CH",6.14139354018333,46.2057741319626,6621
1203,"Genève","Genf","GE","Schweiz","CH",6.14139354018333,46.2057741319626,6621
1204,"Genève","Genf","GE","Schweiz","CH",6.14139354018333,46.2057741319626,6621
1205,"Genève","Genf","GE","Schweiz","CH",6.14139354018333,46.2057741319626,6621
1206,"Genève","Genf","GE","Schweiz","CH",6.142701,46.208358,6621
1207,"Genève","Genf","GE","Schweiz","CH",6.14139354018333,46.2057741319626,6621
1208,"Genève","Genf","GE","Schweiz","CH",6.142701,46.208358,6621
1209,"Genève","Genf","GE","Schweiz","CH",6.14139354018333,46.2057741319626,6621
1212,"Grand-Lancy","Genf","GE","Schweiz","CH",6.1205,46.182809,6628
1213,"Petit-Lancy","Genf","GE","Schweiz","CH",6.103622,46.182532,6628
1213,"Onex","Genf","GE","Schweiz","CH",6.103622,46.182532,6628
1214,"Vernier","Genf","GE","Schweiz","CH",6.09444117376714,46.2107407870398,6643
1215,"Genève 15 Aéroport","Genf","GE","Schweiz","CH",6.14139354018333,46.2057741319626,6630
1216,"Cointrin","Genf","GE","Schweiz","CH",6.118059501,46.210896,6630
1217,"Meyrin","Genf","GE","Schweiz","CH",6.07887282625859,46.2322371435594,6630
1218,"Le Grand-Saconnex","Genf","GE","Schweiz","CH",6.118976671112,46.2357799785005,6623
1219,"Le Lignon","Genf","GE","Schweiz","CH",6.121878744,46.191968,6643
1219,"Aïre","Genf","GE","Schweiz","CH",6.121878744,46.191968,6643
1219,"Châtelaine","Genf","GE","Schweiz","CH",6.121878744,46.191968,6643
1220,"Les Avanchets","Genf","GE","Schweiz","CH",6.107849,46.221174,6643
1222,"Vésenaz","Genf","GE","Schweiz","CH",6.199607186,46.2314,6616
1223,"Cologny","Genf","GE","Schweiz","CH",6.18528333291534,46.2176499329417,6617
1224,"Chêne-Bougeries","Genf","GE","Schweiz","CH",6.18150264144466,46.1935598519842,6612
1225,"Chêne-Bourg","Genf","GE","Schweiz","CH",6.19682393443167,46.1973908245002,6613
1226,"Thônex","Genf","GE","Schweiz","CH",6.2044216350882,46.1960705480124,6640
1227,"Les Acacias","Genf","GE","Schweiz","CH",6.145072,46.180452,6608
1227,"Carouge GE","Genf","GE","Schweiz","CH",6.145072,46.180452,6608
1228,"Plan-les-Ouates","Genf","GE","Schweiz","CH",6.11884306401096,46.1639480587182,6633
1231,"Conches","Genf","GE","Schweiz","CH",6.17799,46.188855,6612
1232,"Confignon","Genf","GE","Schweiz","CH",6.08878886134379,46.1742362522699,6618
1233,"Bernex","Genf","GE","Schweiz","CH",6.06815054403417,46.1784682975984,6607
1234,"Vessy","Genf","GE","Schweiz","CH",6.15828,46.171975,6645
1236,"Cartigny","Genf","GE","Schweiz","CH",6.02879,46.177062,6609
1237,"Avully","Genf","GE","Schweiz","CH",5.99822843036848,46.167486156683,6603
1239,"Collex","Genf","GE","Schweiz","CH",6.117638,46.275893,6615
1241,"Puplinge","Genf","GE","Schweiz","CH",6.23198622516045,46.2108256286784,6636
1242,"Satigny","Genf","GE","Schweiz","CH",6.0365649897722,46.214077661298,6638
1243,"Presinge","Genf","GE","Schweiz","CH",6.259671,46.218979,6635
1244,"Choulex","Genf","GE","Schweiz","CH",6.221099,46.226117,6614
1245,"Collonge-Bellerive","Genf","GE","Schweiz","CH",5.937532,46.249268,6616
1246,"Corsier GE","Genf","GE","Schweiz","CH",6.213982,46.261396,6619
1247,"Anières","Genf","GE","Schweiz","CH",6.23305149911662,46.2746949288338,6602
1248,"Hermance","Genf","GE","Schweiz","CH",6.24455470973202,46.2935657796172,6625
1251,"Gy","Genf","GE","Schweiz","CH",6.267874,46.245581,6624
1252,"Meinier","Genf","GE","Schweiz","CH",6.23492581691813,46.2430107977754,6629
1253,"Vandoeuvres","Genf","GE","Schweiz","CH",6.20349408059513,46.2189748601472,6642
1254,"Jussy","Genf","GE","Schweiz","CH",6.278012,46.23967,6626
1255,"Veyrier","Genf","GE","Schweiz","CH",6.16666519943834,46.1716308936607,6645
1256,"Troinex","Genf","GE","Schweiz","CH",6.15084942376914,46.1588383881027,6641
1257,"La Croix-de-Rozon","Genf","GE","Schweiz","CH",6.113698,46.143149,6605
1258,"Perly","Genf","GE","Schweiz","CH",6.084668,46.155963,6632
1260,"Nyon","Waadt","VD","Schweiz","CH",6.22623739768015,46.3863516766147,5724
1261,"Longirod","Waadt","VD","Schweiz","CH",6.22595360630048,46.4980963577644,5430
1261,"Marchissy","Waadt","VD","Schweiz","CH",6.22595360630048,46.4980963577644,5430
1261,"Le Vaud","Waadt","VD","Schweiz","CH",6.22595360630048,46.4980963577644,5430
1262,"Eysins","Waadt","VD","Schweiz","CH",6.203942,46.381487,5716
1263,"Crassier","Waadt","VD","Schweiz","CH",6.167521,46.372818,5714
1264,"St-Cergue","Waadt","VD","Schweiz","CH",6.128801,46.449549,5727
1265,"La Cure","Waadt","VD","Schweiz","CH",6.088994792,46.466839,5727
1266,"Duillier","Waadt","VD","Schweiz","CH",6.228512,46.409134,5715
1267,"Vich","Waadt","VD","Schweiz","CH",6.236938,46.419989,5710
1267,"Coinsins","Waadt","VD","Schweiz","CH",6.236938,46.419989,5710
1268,"Burtigny","Waadt","VD","Schweiz","CH",6.26516222165592,46.4715360540756,5704
1268,"Begnins","Waadt","VD","Schweiz","CH",6.26516222165592,46.4715360540756,5704
1269,"Bassins","Waadt","VD","Schweiz","CH",6.199102,46.489365,5703
1270,"Trélex","Waadt","VD","Schweiz","CH",6.19653715991699,46.4189044142361,5730
1271,"Givrins","Waadt","VD","Schweiz","CH",6.199702,46.429028,5720
1272,"Genolier","Waadt","VD","Schweiz","CH",6.22024781382038,46.4362730964677,5718
1273,"Le Muids","Waadt","VD","Schweiz","CH",6.178289,46.486374,5702
1273,"Arzier","Waadt","VD","Schweiz","CH",6.178289,46.486374,5702
1274,"Grens","Waadt","VD","Schweiz","CH",6.19153038662104,46.3965555999338,5722
1274,"Signy","Waadt","VD","Schweiz","CH",6.19153038662104,46.3965555999338,5722
1275,"Chéserex","Waadt","VD","Schweiz","CH",6.147611,46.408585,5709
1276,"Gingins","Waadt","VD","Schweiz","CH",6.13796247567304,46.42625552048,5719
1277,"Arnex-sur-Nyon","Waadt","VD","Schweiz","CH",6.17905118386199,46.3809973076399,5701
1277,"Borex","Waadt","VD","Schweiz","CH",6.17905118386199,46.3809973076399,5701
1278,"La Rippe","Waadt","VD","Schweiz","CH",6.120058,46.390237,5726
1279,"Bogis-Bossey","Waadt","VD","Schweiz","CH",6.15430480493866,46.3400632837895,5705
1279,"Chavannes-de-Bogis","Waadt","VD","Schweiz","CH",6.15430480493866,46.3400632837895,5705
1281,"Russin","Genf","GE","Schweiz","CH",6.013753,46.193173,6637
1283,"Dardagny","Genf","GE","Schweiz","CH",5.988675,46.198632,6620
1283,"La Plaine","Genf","GE","Schweiz","CH",5.988675,46.198632,6620
1284,"Chancy","Genf","GE","Schweiz","CH",5.979862,46.148131,6611
1285,"Athenaz (Avusy)","Genf","GE","Schweiz","CH",5.999065,46.148537,6604
1286,"Soral","Genf","GE","Schweiz","CH",6.04707,46.147695,6639
1287,"Laconnex","Genf","GE","Schweiz","CH",6.033322,46.154745,6627
1288,"Aire-la-Ville","Genf","GE","Schweiz","CH",6.041955,46.186249,6601
1290,"Versoix","Genf","GE","Schweiz","CH",6.14540765085155,46.291460364886,6644
1290,"Chavannes-des-Bois","Waadt","VD","Schweiz","CH",6.14540765085155,46.291460364886,6644
1291,"Commugny","Waadt","VD","Schweiz","CH",6.163428,46.320059,5711
1292,"Chambésy","Genf","GE","Schweiz","CH",6.138445,46.238909,6634
1293,"Bellevue","Genf","GE","Schweiz","CH",6.13649462032594,46.2572783516093,6606
1294,"Genthod","Genf","GE","Schweiz","CH",6.15384701619961,46.2664464355555,6622
1295,"Mies","Waadt","VD","Schweiz","CH",6.16047,46.302415,5723
1295,"Tannay","Waadt","VD","Schweiz","CH",6.16047,46.302415,5723
1296,"Coppet","Waadt","VD","Schweiz","CH",6.18889096714869,46.3213678403305,5712
1297,"Founex","Waadt","VD","Schweiz","CH",6.18488281388925,46.3364650645305,5717
1298,"Céligny","Genf","GE","Schweiz","CH",6.190504,46.351672,6610
1299,"Crans-près-Céligny","Waadt","VD","Schweiz","CH",6.20516002832202,46.3643344259071,5713
1302,"Vufflens-la-Ville","Waadt","VD","Schweiz","CH",6.536832,46.574752,5503
1303,"Penthaz","Waadt","VD","Schweiz","CH",6.54128395383113,46.5987574150908,5496
1304,"Senarclens","Waadt","VD","Schweiz","CH",6.48466471485459,46.5991788135357,5477
1304,"Dizy","Waadt","VD","Schweiz","CH",6.48466471485459,46.5991788135357,5477
1304,"Allens","Waadt","VD","Schweiz","CH",6.48466471485459,46.5991788135357,5477
1304,"Cossonay-Ville","Waadt","VD","Schweiz","CH",6.48466471485459,46.5991788135357,5477
1305,"Penthalaz","Waadt","VD","Schweiz","CH",6.5290532466581,46.6127753657491,5495
1306,"Daillens","Waadt","VD","Schweiz","CH",6.549613,46.628558,5480
1307,"Lussery-Villars","Waadt","VD","Schweiz","CH",7.163295,46.346778,5487
1308,"La Chaux (Cossonay)","Waadt","VD","Schweiz","CH",6.450495,46.620473,5474
1312,"Eclépens","Waadt","VD","Schweiz","CH",6.54288062353087,46.651478351855,5482
1313,"Ferreyres","Waadt","VD","Schweiz","CH",6.478313,46.654285,5483
1315,"La Sarraz","Waadt","VD","Schweiz","CH",6.50475449542587,46.6545009536276,5498
1316,"Chevilly","Waadt","VD","Schweiz","CH",6.471855,46.641831,5476
1317,"Orny","Waadt","VD","Schweiz","CH",6.53565,46.66729,5493
1318,"Pompaples","Waadt","VD","Schweiz","CH",6.516883,46.672777,5497
1321,"Arnex-sur-Orbe","Waadt","VD","Schweiz","CH",6.515581,46.684973,5743
1322,"Croy","Waadt","VD","Schweiz","CH",6.48278,46.685152,5752
1323,"Romainmôtier","Waadt","VD","Schweiz","CH",6.461046,46.684682,5761
1324,"Premier","Waadt","VD","Schweiz","CH",6.441932,46.708039,5759
1325,"Vaulion","Waadt","VD","Schweiz","CH",6.384448,46.687029,5765
1326,"Juriens","Waadt","VD","Schweiz","CH",6.431743,46.68108,5754
1329,"Bretonnières","Waadt","VD","Schweiz","CH",6.470298,46.715272,5748
1337,"Vallorbe","Waadt","VD","Schweiz","CH",6.3713975420937,46.7078573068744,5764
1338,"Ballaigues","Waadt","VD","Schweiz","CH",6.41029406055792,46.7349063441187,5744
1341,"Orient","Waadt","VD","Schweiz","CH",6.237835,46.60108,5872
1342,"Le Pont","Waadt","VD","Schweiz","CH",6.309739749,46.667344,5871
1343,"Les Charbonnières","Waadt","VD","Schweiz","CH",6.318055902,46.666869,5873
1344,"L'Abbaye","Waadt","VD","Schweiz","CH",6.311316,46.63614,5871
1345,"Le Lieu","Waadt","VD","Schweiz","CH",6.279332,46.66169,5873
1346,"Les Bioux","Waadt","VD","Schweiz","CH",6.259954,46.615355,5871
1347,"Le Solliat","Waadt","VD","Schweiz","CH",6.233431548,46.620172,5872
1347,"Le Sentier","Waadt","VD","Schweiz","CH",6.233431548,46.620172,5872
1348,"Le Brassus","Waadt","VD","Schweiz","CH",6.218661128,46.582205,5872
1350,"Orbe","Waadt","VD","Schweiz","CH",6.54304237695518,46.7270108167162,5757
1352,"Agiez","Waadt","VD","Schweiz","CH",6.508968,46.71808,5742
1353,"Bofflens","Waadt","VD","Schweiz","CH",6.49527,46.701731,5747
1354,"Montcherand","Waadt","VD","Schweiz","CH",6.512095,46.733962,5756
1355,"Sergey","Waadt","VD","Schweiz","CH",6.498658,46.750606,5762
1355,"L'Abergement","Waadt","VD","Schweiz","CH",6.498658,46.750606,5762
1356,"Les Clées","Waadt","VD","Schweiz","CH",6.471261,46.732951,5750
1356,"La Russille","Waadt","VD","Schweiz","CH",6.471261,46.732951,5750
1357,"Lignerolle","Waadt","VD","Schweiz","CH",6.447387,46.746825,5755
1358,"Valeyres-sous-Rances","Waadt","VD","Schweiz","CH",6.529419,46.747154,5763
1372,"Bavois","Waadt","VD","Schweiz","CH",6.566261,46.681193,5746
1373,"Chavornay","Waadt","VD","Schweiz","CH",6.5689377901994,46.7065471527478,5749
1374,"Corcelles-sur-Chavornay","Waadt","VD","Schweiz","CH",6.604056,46.70035,5749
1375,"Penthéréaz","Waadt","VD","Schweiz","CH",6.605868,46.678332,5531
1376,"Eclagnens","Waadt","VD","Schweiz","CH",6.59021,46.646263,5541
1376,"Goumoens-le-Jux","Waadt","VD","Schweiz","CH",6.59021,46.646263,5541
1376,"Goumoens-la-Ville","Waadt","VD","Schweiz","CH",6.59021,46.646263,5541
1377,"Oulens-sous-Echallens","Waadt","VD","Schweiz","CH",6.569388,46.644784,5529
1400,"Yverdon-les-Bains","Waadt","VD","Schweiz","CH",6.63710733850261,46.7742729743557,5909
1400,"Cheseaux-Noréaz","Waadt","VD","Schweiz","CH",6.63710733850261,46.7742729743557,5909
1404,"Cuarny","Waadt","VD","Schweiz","CH",6.691131,46.77044,5911
1404,"Villars-Epeney","Waadt","VD","Schweiz","CH",6.691131,46.77044,5911
1405,"Pomy","Waadt","VD","Schweiz","CH",6.66845,46.755703,5926
1406,"Cronay","Waadt","VD","Schweiz","CH",6.699215,46.754431,5910
1407,"Bioley-Magnoux","Waadt","VD","Schweiz","CH",6.71462665643759,46.7265818368072,5913
1407,"Gossens","Waadt","VD","Schweiz","CH",6.71462665643759,46.7265818368072,5913
