"pincode","city","canton","canton_code","country","country_code"
1000,"Lausanne","Waadt","VD","Schweiz","CH"
1003,"Lausanne","Waadt","VD","Schweiz","CH"
1004,"Lausanne","Waadt","VD","Schweiz","CH"
1005,"Lausanne","Waadt","VD","Schweiz","CH"
1006,"Lausanne","Waadt","VD","Schweiz","CH"
1007,"Lausanne","Waadt","VD","Schweiz","CH"
1008,"Jouxtens-Mézery","Waadt","VD","Schweiz","CH"
1008,"Prilly","Waadt","VD","Schweiz","CH"
1009,"Pully","Waadt","VD","Schweiz","CH"
1010,"Lausanne","Waadt","VD","Schweiz","CH"
1011,"Lausanne","Waadt","VD","Schweiz","CH"
1012,"Lausanne","Waadt","VD","Schweiz","CH"
1015,"Lausanne","Waadt","VD","Schweiz","CH"
1018,"Lausanne","Waadt","VD","Schweiz","CH"
1020,"Renens VD","Waadt","VD","Schweiz","CH"
1022,"Chavannes-près-Renens","Waadt","VD","Schweiz","CH"
1023,"Crissier","Waadt","VD","Schweiz","CH"
1024,"Ecublens VD","Waadt","VD","Schweiz","CH"
1025,"St-Sulpice VD","Waadt","VD","Schweiz","CH"
1026,"Denges","Waadt","VD","Schweiz","CH"
1026,"Echandens","Waadt","VD","Schweiz","CH"
1027,"Lonay","Waadt","VD","Schweiz","CH"
1028,"Préverenges","Waadt","VD","Schweiz","CH"
1029,"Villars-Ste-Croix","Waadt","VD","Schweiz","CH"
1030,"Bussigny-près-Lausanne","Waadt","VD","Schweiz","CH"
1031,"Mex VD","Waadt","VD","Schweiz","CH"
1032,"Romanel-sur-Lausanne","Waadt","VD","Schweiz","CH"
1033,"Cheseaux-sur-Lausanne","Waadt","VD","Schweiz","CH"
1034,"Boussens","Waadt","VD","Schweiz","CH"
1035,"Bournens","Waadt","VD","Schweiz","CH"
1036,"Sullens","Waadt","VD","Schweiz","CH"
1037,"Etagnières","Waadt","VD","Schweiz","CH"
1038,"Bercher","Waadt","VD","Schweiz","CH"
1040,"St-Barthélemy VD","Waadt","VD","Schweiz","CH"
1040,"Villars-le-Terroir","Waadt","VD","Schweiz","CH"
1040,"Echallens","Waadt","VD","Schweiz","CH"
1041,"Dommartin","Waadt","VD","Schweiz","CH"
1041,"Poliez-Pittet","Waadt","VD","Schweiz","CH"
1041,"Bottens","Waadt","VD","Schweiz","CH"
1041,"Naz","Waadt","VD","Schweiz","CH"
1041,"Montaubion-Chardonney","Waadt","VD","Schweiz","CH"
1041,"Poliez-le-Grand","Waadt","VD","Schweiz","CH"
1042,"Bettens","Waadt","VD","Schweiz","CH"
1042,"Bioley-Orjulaz","Waadt","VD","Schweiz","CH"
1042,"Assens","Waadt","VD","Schweiz","CH"
1043,"Sugnens","Waadt","VD","Schweiz","CH"
1044,"Fey","Waadt","VD","Schweiz","CH"
1045,"Ogens","Waadt","VD","Schweiz","CH"
1046,"Rueyres","Waadt","VD","Schweiz","CH"
1047,"Oppens","Waadt","VD","Schweiz","CH"
1052,"Le Mont-sur-Lausanne","Waadt","VD","Schweiz","CH"
1053,"Bretigny-sur-Morrens","Waadt","VD","Schweiz","CH"
1053,"Cugy VD","Waadt","VD","Schweiz","CH"
1054,"Morrens VD","Waadt","VD","Schweiz","CH"
1055,"Froideville","Waadt","VD","Schweiz","CH"
1058,"Villars-Tiercelin","Waadt","VD","Schweiz","CH"
1059,"Peney-le-Jorat","Waadt","VD","Schweiz","CH"
1061,"Villars-Mendraz","Waadt","VD","Schweiz","CH"
1062,"Sottens","Waadt","VD","Schweiz","CH"
1063,"Peyres-Possens","Waadt","VD","Schweiz","CH"
1063,"Boulens","Waadt","VD","Schweiz","CH"
1063,"Chapelle-sur-Moudon","Waadt","VD","Schweiz","CH"
1063,"Martherenges","Waadt","VD","Schweiz","CH"
1066,"Epalinges","Waadt","VD","Schweiz","CH"
1068,"Les Monts-de-Pully","Waadt","VD","Schweiz","CH"
1070,"Puidoux","Waadt","VD","Schweiz","CH"
1071,"Rivaz","Waadt","VD","Schweiz","CH"
1071,"St-Saphorin (Lavaux)","Waadt","VD","Schweiz","CH"
1071,"Chexbres","Waadt","VD","Schweiz","CH"
1072,"Forel (Lavaux)","Waadt","VD","Schweiz","CH"
1073,"Mollie-Margot","Waadt","VD","Schweiz","CH"
1073,"Savigny","Waadt","VD","Schweiz","CH"
1076,"Ferlens VD","Waadt","VD","Schweiz","CH"
1077,"Servion","Waadt","VD","Schweiz","CH"
1078,"Essertes","Waadt","VD","Schweiz","CH"
1080,"Les Cullayes","Waadt","VD","Schweiz","CH"
1081,"Montpreveyres","Waadt","VD","Schweiz","CH"
1082,"Corcelles-le-Jorat","Waadt","VD","Schweiz","CH"
1083,"Mézières VD","Waadt","VD","Schweiz","CH"
1084,"Carrouge VD","Waadt","VD","Schweiz","CH"
1085,"Vulliens","Waadt","VD","Schweiz","CH"
1088,"Ropraz","Waadt","VD","Schweiz","CH"
1090,"La Croix (Lutry)","Waadt","VD","Schweiz","CH"
1091,"Aran","Waadt","VD","Schweiz","CH"
1091,"Chenaux","Waadt","VD","Schweiz","CH"
1091,"Grandvaux","Waadt","VD","Schweiz","CH"
1092,"Belmont-sur-Lausanne","Waadt","VD","Schweiz","CH"
1093,"La Conversion","Waadt","VD","Schweiz","CH"
1094,"Paudex","Waadt","VD","Schweiz","CH"
1095,"Lutry","Waadt","VD","Schweiz","CH"
1096,"Villette (Lavaux)","Waadt","VD","Schweiz","CH"
1096,"Cully","Waadt","VD","Schweiz","CH"
1097,"Riex","Waadt","VD","Schweiz","CH"
1098,"Epesses","Waadt","VD","Schweiz","CH"
1110,"Morges","Waadt","VD","Schweiz","CH"
1112,"Echichens","Waadt","VD","Schweiz","CH"
1113,"St-Saphorin-sur-Morges","Waadt","VD","Schweiz","CH"
1114,"Colombier VD","Waadt","VD","Schweiz","CH"
1115,"Vullierens","Waadt","VD","Schweiz","CH"
1116,"Cottens VD","Waadt","VD","Schweiz","CH"
1117,"Grancy","Waadt","VD","Schweiz","CH"
1121,"Bremblens","Waadt","VD","Schweiz","CH"
1122,"Romanel-sur-Morges","Waadt","VD","Schweiz","CH"
1123,"Aclens","Waadt","VD","Schweiz","CH"
1124,"Gollion","Waadt","VD","Schweiz","CH"
1125,"Monnaz","Waadt","VD","Schweiz","CH"
1126,"Vaux-sur-Morges","Waadt","VD","Schweiz","CH"
1127,"Clarmont","Waadt","VD","Schweiz","CH"
1128,"Reverolle","Waadt","VD","Schweiz","CH"
1131,"Tolochenaz","Waadt","VD","Schweiz","CH"
1132,"Lully VD","Waadt","VD","Schweiz","CH"
1134,"Vufflens-le-Château","Waadt","VD","Schweiz","CH"
1134,"Chigny","Waadt","VD","Schweiz","CH"
1135,"Denens","Waadt","VD","Schweiz","CH"
1136,"Bussy-Chardonney","Waadt","VD","Schweiz","CH"
1141,"Sévery","Waadt","VD","Schweiz","CH"
1142,"Pampigny","Waadt","VD","Schweiz","CH"
1143,"Apples","Waadt","VD","Schweiz","CH"
1144,"Ballens","Waadt","VD","Schweiz","CH"
1145,"Bière","Waadt","VD","Schweiz","CH"
1146,"Mollens VD","Waadt","VD","Schweiz","CH"
1147,"Montricher","Waadt","VD","Schweiz","CH"
1148,"Cuarnens","Waadt","VD","Schweiz","CH"
1148,"Moiry VD","Waadt","VD","Schweiz","CH"
1148,"La Praz","Waadt","VD","Schweiz","CH"
1148,"Mont-la-Ville","Waadt","VD","Schweiz","CH"
1148,"Chavannes-le-Veyron","Waadt","VD","Schweiz","CH"
1148,"Mauraz","Waadt","VD","Schweiz","CH"
1148,"Villars-Bozon","Waadt","VD","Schweiz","CH"
1148,"La Coudre","Waadt","VD","Schweiz","CH"
1148,"L'Isle","Waadt","VD","Schweiz","CH"
1149,"Berolle","Waadt","VD","Schweiz","CH"
1162,"St-Prex","Waadt","VD","Schweiz","CH"
1163,"Etoy","Waadt","VD","Schweiz","CH"
1164,"Buchillon","Waadt","VD","Schweiz","CH"
1165,"Allaman","Waadt","VD","Schweiz","CH"
1166,"Perroy","Waadt","VD","Schweiz","CH"
1167,"Lussy-sur-Morges","Waadt","VD","Schweiz","CH"
1168,"Villars-sous-Yens","Waadt","VD","Schweiz","CH"
1169,"Yens","Waadt","VD","Schweiz","CH"
1170,"Aubonne","Waadt","VD","Schweiz","CH"
1172,"Bougy-Villars","Waadt","VD","Schweiz","CH"
1173,"Féchy","Waadt","VD","Schweiz","CH"
1174,"Montherod","Waadt","VD","Schweiz","CH"
1174,"Pizy","Waadt","VD","Schweiz","CH"
1175,"Lavigny","Waadt","VD","Schweiz","CH"
1176,"St-Livres","Waadt","VD","Schweiz","CH"
1180,"Tartegnin","Waadt","VD","Schweiz","CH"
1180,"Rolle","Waadt","VD","Schweiz","CH"
1182,"Gilly","Waadt","VD","Schweiz","CH"
1183,"Bursins","Waadt","VD","Schweiz","CH"
1184,"Vinzel","Waadt","VD","Schweiz","CH"
1184,"Luins","Waadt","VD","Schweiz","CH"
1185,"Mont-sur-Rolle","Waadt","VD","Schweiz","CH"
1186,"Essertines-sur-Rolle","Waadt","VD","Schweiz","CH"
1187,"St-Oyens","Waadt","VD","Schweiz","CH"
1188,"Gimel","Waadt","VD","Schweiz","CH"
1188,"St-George","Waadt","VD","Schweiz","CH"
1189,"Saubraz","Waadt","VD","Schweiz","CH"
1195,"Dully","Waadt","VD","Schweiz","CH"
1195,"Bursinel","Waadt","VD","Schweiz","CH"
1196,"Gland","Waadt","VD","Schweiz","CH"
1197,"Prangins","Waadt","VD","Schweiz","CH"
1200,"Genève","Genf","GE","Schweiz","CH"
1201,"Genève","Genf","GE","Schweiz","CH"
1202,"Genève","Genf","GE","Schweiz","CH"
1203,"Genève","Genf","GE","Schweiz","CH"
1204,"Genève","Genf","GE","Schweiz","CH"
1205,"Genève","Genf","GE","Schweiz","CH"
1206,"Genève","Genf","GE","Schweiz","CH"
1207,"Genève","Genf","GE","Schweiz","CH"
1208,"Genève","Genf","GE","Schweiz","CH"
1209,"Genève","Genf","GE","Schweiz","CH"
1212,"Grand-Lancy","Genf","GE","Schweiz","CH"
1213,"Petit-Lancy","Genf","GE","Schweiz","CH"
1213,"Onex","Genf","GE","Schweiz","CH"
1214,"Vernier","Genf","GE","Schweiz","CH"
1215,"Genève 15 Aéroport","Genf","GE","Schweiz","CH"
1216,"Cointrin","Genf","GE","Schweiz","CH"
1217,"Meyrin","Genf","GE","Schweiz","CH"
1218,"Le Grand-Saconnex","Genf","GE","Schweiz","CH"
1219,"Le Lignon","Genf","GE","Schweiz","CH"
1219,"Aïre","Genf","GE","Schweiz","CH"
1219,"Châtelaine","Genf","GE","Schweiz","CH"
1220,"Les Avanchets","Genf","GE","Schweiz","CH"
1222,"Vésenaz","Genf","GE","Schweiz","CH"
1223,"Cologny","Genf","GE","Schweiz","CH"
1224,"Chêne-Bougeries","Genf","GE","Schweiz","CH"
1225,"Chêne-Bourg","Genf","GE","Schweiz","CH"
1226,"Thônex","Genf","GE","Schweiz","CH"
1227,"Les Acacias","Genf","GE","Schweiz","CH"
1227,"Carouge GE","Genf","GE","Schweiz","CH"
1228,"Plan-les-Ouates","Genf","GE","Schweiz","CH"
1231,"Conches","Genf","GE","Schweiz","CH"
1232,"Confignon","Genf","GE","Schweiz","CH"
1233,"Bernex","Genf","GE","Schweiz","CH"
1234,"Vessy","Genf","GE","Schweiz","CH"
1236,"Cartigny","Genf","GE","Schweiz","CH"
1237,"Avully","Genf","GE","Schweiz","CH"
1239,"Collex","Genf","GE","Schweiz","CH"
1241,"Puplinge","Genf","GE","Schweiz","CH"
1242,"Satigny","Genf","GE","Schweiz","CH"
1243,"Presinge","Genf","GE","Schweiz","CH"
1244,"Choulex","Genf","GE","Schweiz","CH"
1245,"Collonge-Bellerive","Genf","GE","Schweiz","CH"
1246,"Corsier GE","Genf","GE","Schweiz","CH"
1247,"Anières","Genf","GE","Schweiz","CH"
1248,"Hermance","Genf","GE","Schweiz","CH"
1251,"Gy","Genf","GE","Schweiz","CH"
1252,"Meinier","Genf","GE","Schweiz","CH"
1253,"Vandoeuvres","Genf","GE","Schweiz","CH"
1254,"Jussy","Genf","GE","Schweiz","CH"
1255,"Veyrier","Genf","GE","Schweiz","CH"
1256,"Troinex","Genf","GE","Schweiz","CH"
1257,"La Croix-de-Rozon","Genf","GE","Schweiz","CH"
1258,"Perly","Genf","GE","Schweiz","CH"
1260,"Nyon","Waadt","VD","Schweiz","CH"
1261,"Longirod","Waadt","VD","Schweiz","CH"
1261,"Marchissy","Waadt","VD","Schweiz","CH"
1261,"Le Vaud","Waadt","VD","Schweiz","CH"
1262,"Eysins","Waadt","VD","Schweiz","CH"
1263,"Crassier","Waadt","VD","Schweiz","CH"
1264,"St-Cergue","Waadt","VD","Schweiz","CH"
1265,"La Cure","Waadt","VD","Schweiz","CH"
1266,"Duillier","Waadt","VD","Schweiz","CH"
1267,"Vich","Waadt","VD","Schweiz","CH"
1267,"Coinsins","Waadt","VD","Schweiz","CH"
1268,"Burtigny","Waadt","VD","Schweiz","CH"
1268,"Begnins","Waadt","VD","Schweiz","CH"
1269,"Bassins","Waadt","VD","Schweiz","CH"
1270,"Trélex","Waadt","VD","Schweiz","CH"
1271,"Givrins","Waadt","VD","Schweiz","CH"
1272,"Genolier","Waadt","VD","Schweiz","CH"
1273,"Le Muids","Waadt","VD","Schweiz","CH"
1273,"Arzier","Waadt","VD","Schweiz","CH"
1274,"Grens","Waadt","VD","Schweiz","CH"
1274,"Signy","Waadt","VD","Schweiz","CH"
1275,"Chéserex","Waadt","VD","Schweiz","CH"
1276,"Gingins","Waadt","VD","Schweiz","CH"
1277,"Arnex-sur-Nyon","Waadt","VD","Schweiz","CH"
1277,"Borex","Waadt","VD","Schweiz","CH"
1278,"La Rippe","Waadt","VD","Schweiz","CH"
1279,"Bogis-Bossey","Waadt","VD","Schweiz","CH"
1279,"Chavannes-de-Bogis","Waadt","VD","Schweiz","CH"
1281,"Russin","Genf","GE","Schweiz","CH"
1283,"Dardagny","Genf","GE","Schweiz","CH"
1283,"La Plaine","Genf","GE","Schweiz","CH"
1284,"Chancy","Genf","GE","Schweiz","CH"
1285,"Athenaz (Avusy)","Genf","GE","Schweiz","CH"
1286,"Soral","Genf","GE","Schweiz","CH"
1287,"Laconnex","Genf","GE","Schweiz","CH"
1288,"Aire-la-Ville","Genf","GE","Schweiz","CH"
1290,"Versoix","Genf","GE","Schweiz","CH"
1290,"Chavannes-des-Bois","Waadt","VD","Schweiz","CH"
1291,"Commugny","Waadt","VD","Schweiz","CH"
1292,"Chambésy","Genf","GE","Schweiz","CH"
1293,"Bellevue","Genf","GE","Schweiz","CH"
1294,"Genthod","Genf","GE","Schweiz","CH"
1295,"Mies","Waadt","VD","Schweiz","CH"
1295,"Tannay","Waadt","VD","Schweiz","CH"
1296,"Coppet","Waadt","VD","Schweiz","CH"
1297,"Founex","Waadt","VD","Schweiz","CH"
1298,"Céligny","Genf","GE","Schweiz","CH"
1299,"Crans-près-Céligny","Waadt","VD","Schweiz","CH"
1302,"Vufflens-la-Ville","Waadt","VD","Schweiz","CH"
1303,"Penthaz","Waadt","VD","Schweiz","CH"
1304,"Senarclens","Waadt","VD","Schweiz","CH"
1304,"Dizy","Waadt","VD","Schweiz","CH"
1304,"Allens","Waadt","VD","Schweiz","CH"
1304,"Cossonay-Ville","Waadt","VD","Schweiz","CH"
1305,"Penthalaz","Waadt","VD","Schweiz","CH"
1306,"Daillens","Waadt","VD","Schweiz","CH"
1307,"Lussery-Villars","Waadt","VD","Schweiz","CH"
1308,"La Chaux (Cossonay)","Waadt","VD","Schweiz","CH"
1312,"Eclépens","Waadt","VD","Schweiz","CH"
1313,"Ferreyres","Waadt","VD","Schweiz","CH"
1315,"La Sarraz","Waadt","VD","Schweiz","CH"
1316,"Chevilly","Waadt","VD","Schweiz","CH"
1317,"Orny","Waadt","VD","Schweiz","CH"
1318,"Pompaples","Waadt","VD","Schweiz","CH"
1321,"Arnex-sur-Orbe","Waadt","VD","Schweiz","CH"
1322,"Croy","Waadt","VD","Schweiz","CH"
1323,"Romainmôtier","Waadt","VD","Schweiz","CH"
1324,"Premier","Waadt","VD","Schweiz","CH"
1325,"Vaulion","Waadt","VD","Schweiz","CH"
1326,"Juriens","Waadt","VD","Schweiz","CH"
1329,"Bretonnières","Waadt","VD","Schweiz","CH"
1337,"Vallorbe","Waadt","VD","Schweiz","CH"
1338,"Ballaigues","Waadt","VD","Schweiz","CH"
1341,"Orient","Waadt","VD","Schweiz","CH"
1342,"Le Pont","Waadt","VD","Schweiz","CH"
1343,"Les Charbonnières","Waadt","VD","Schweiz","CH"
1344,"L'Abbaye","Waadt","VD","Schweiz","CH"
1345,"Le Lieu","Waadt","VD","Schweiz","CH"
1346,"Les Bioux","Waadt","VD","Schweiz","CH"
1347,"Le Solliat","Waadt","VD","Schweiz","CH"
1347,"Le Sentier","Waadt","VD","Schweiz","CH"
1348,"Le Brassus","Waadt","VD","Schweiz","CH"
1350,"Orbe","Waadt","VD","Schweiz","CH"
1352,"Agiez","Waadt","VD","Schweiz","CH"
1353,"Bofflens","Waadt","VD","Schweiz","CH"
1354,"Montcherand","Waadt","VD","Schweiz","CH"
1355,"Sergey","Waadt","VD","Schweiz","CH"
1355,"L'Abergement","Waadt","VD","Schweiz","CH"
1356,"Les Clées","Waadt","VD","Schweiz","CH"
1356,"La Russille","Waadt","VD","Schweiz","CH"
1357,"Lignerolle","Waadt","VD","Schweiz","CH"
1358,"Valeyres-sous-Rances","Waadt","VD","Schweiz","CH"
1372,"Bavois","Waadt","VD","Schweiz","CH"
1373,"Chavornay","Waadt","VD","Schweiz","CH"
1374,"Corcelles-sur-Chavornay","Waadt","VD","Schweiz","CH"
1375,"Penthéréaz","Waadt","VD","Schweiz","CH"
1376,"Eclagnens","Waadt","VD","Schweiz","CH"
1376,"Goumoens-le-Jux","Waadt","VD","Schweiz","CH"
1376,"Goumoens-la-Ville","Waadt","VD","Schweiz","CH"
1377,"Oulens-sous-Echallens","Waadt","VD","Schweiz","CH"
1400,"Yverdon-les-Bains","Waadt","VD","Schweiz","CH"
1400,"Cheseaux-Noréaz","Waadt","VD","Schweiz","CH"
1404,"Cuarny","Waadt","VD","Schweiz","CH"
1404,"Villars-Epeney","Waadt","VD","Schweiz","CH"
1405,"Pomy","Waadt","VD","Schweiz","CH"
1406,"Cronay","Waadt","VD","Schweiz","CH"
1407,"Bioley-Magnoux","Waadt","VD","Schweiz","CH"
1407,"Gossens","Waadt","VD","Schweiz","CH"
1407,"Mézery-près-Donneloye","Waadt","VD","Schweiz","CH"
1407,"Donneloye","Waadt","VD","Schweiz","CH"
1408,"Prahins","Waadt","VD","Schweiz","CH"
1409,"Chanéaz","Waadt","VD","Schweiz","CH"
1410,"Prévondavaux","Freiburg","FR","Schweiz","CH"
1410,"St-Cierges","Waadt","VD","Schweiz","CH"
1410,"Denezy","Waadt","VD","Schweiz","CH"
1410,"Correvon","Waadt","VD","Schweiz","CH"
1410,"Thierrens","Waadt","VD","Schweiz","CH"
1412,"Valeyres-sous-Ursins","Waadt","VD","Schweiz","CH"
1412,"Ursins","Waadt","VD","Schweiz","CH"
1413,"Orzens","Waadt","VD","Schweiz","CH"
1415,"Molondin","Waadt","VD","Schweiz","CH"
1415,"Démoret","Waadt","VD","Schweiz","CH"
1416,"Pailly","Waadt","VD","Schweiz","CH"
1417,"Epautheyres","Waadt","VD","Schweiz","CH"
1417,"Essertines-sur-Yverdon","Waadt","VD","Schweiz","CH"
1418,"Vuarrens","Waadt","VD","Schweiz","CH"
1420,"Fiez","Waadt","VD","Schweiz","CH"
1421,"Fontaines-sur-Grandson","Waadt","VD","Schweiz","CH"
1421,"Grandevent","Waadt","VD","Schweiz","CH"
1422,"Grandson","Waadt","VD","Schweiz","CH"
1423,"Fontanezier","Waadt","VD","Schweiz","CH"
1423,"Romairon","Waadt","VD","Schweiz","CH"
1423,"Vaugondry","Waadt","VD","Schweiz","CH"
1423,"Villars-Burquin","Waadt","VD","Schweiz","CH"
1424,"Champagne","Waadt","VD","Schweiz","CH"
1425,"Onnens VD","Waadt","VD","Schweiz","CH"
1426,"Corcelles-près-Concise","Waadt","VD","Schweiz","CH"
1426,"Concise","Waadt","VD","Schweiz","CH"
1427,"Bonvillars","Waadt","VD","Schweiz","CH"
1428,"Mutrux","Waadt","VD","Schweiz","CH"
1428,"Provence","Waadt","VD","Schweiz","CH"
1429,"Giez","Waadt","VD","Schweiz","CH"
1430,"Orges","Waadt","VD","Schweiz","CH"
1431,"Vugelles-La Mothe","Waadt","VD","Schweiz","CH"
1431,"Novalles","Waadt","VD","Schweiz","CH"
1432,"Belmont-sur-Yverdon","Waadt","VD","Schweiz","CH"
1432,"Gressy","Waadt","VD","Schweiz","CH"
1433,"Suchy","Waadt","VD","Schweiz","CH"
1434,"Ependes VD","Waadt","VD","Schweiz","CH"
1435,"Essert-Pittet","Waadt","VD","Schweiz","CH"
1436,"Treycovagnes","Waadt","VD","Schweiz","CH"
1436,"Chamblon","Waadt","VD","Schweiz","CH"
1437,"Suscévaz","Waadt","VD","Schweiz","CH"
1438,"Mathod","Waadt","VD","Schweiz","CH"
1439,"Rances","Waadt","VD","Schweiz","CH"
1441,"Valeyres-sous-Montagny","Waadt","VD","Schweiz","CH"
1442,"Montagny-près-Yverdon","Waadt","VD","Schweiz","CH"
1443,"Champvent","Waadt","VD","Schweiz","CH"
1443,"Essert-sous-Champvent","Waadt","VD","Schweiz","CH"
1443,"Villars-sous-Champvent","Waadt","VD","Schweiz","CH"
1445,"Vuiteboeuf","Waadt","VD","Schweiz","CH"
1446,"Baulmes","Waadt","VD","Schweiz","CH"
1450,"La Sagne (Ste-Croix)","Waadt","VD","Schweiz","CH"
1450,"Le Château-de-Ste-Croix","Waadt","VD","Schweiz","CH"
1450,"Ste-Croix","Waadt","VD","Schweiz","CH"
1452,"Les Rasses","Waadt","VD","Schweiz","CH"
1453,"Mauborget","Waadt","VD","Schweiz","CH"
1453,"Bullet","Waadt","VD","Schweiz","CH"
1454,"La Vraconnaz","Waadt","VD","Schweiz","CH"
1454,"L'Auberson","Waadt","VD","Schweiz","CH"
1462,"Yvonand","Waadt","VD","Schweiz","CH"
1463,"Rovray","Waadt","VD","Schweiz","CH"
1464,"Chêne-Pâquier","Waadt","VD","Schweiz","CH"
1464,"Chavannes-le-Chêne","Waadt","VD","Schweiz","CH"
1468,"Cheyres","Freiburg","FR","Schweiz","CH"
1470,"Bollion","Freiburg","FR","Schweiz","CH"
1470,"Lully FR","Freiburg","FR","Schweiz","CH"
1470,"Seiry","Freiburg","FR","Schweiz","CH"
1470,"Estavayer-le-Lac","Freiburg","FR","Schweiz","CH"
1473,"Font","Freiburg","FR","Schweiz","CH"
1473,"Châtillon FR","Freiburg","FR","Schweiz","CH"
1474,"Châbles FR","Freiburg","FR","Schweiz","CH"
1475,"Autavaux","Freiburg","FR","Schweiz","CH"
1475,"Forel FR","Freiburg","FR","Schweiz","CH"
1475,"Montbrelloz","Freiburg","FR","Schweiz","CH"
1482,"Cugy FR","Freiburg","FR","Schweiz","CH"
1483,"Frasses","Freiburg","FR","Schweiz","CH"
1483,"Vesin","Freiburg","FR","Schweiz","CH"
1483,"Montet (Broye)","Freiburg","FR","Schweiz","CH"
1484,"Aumont","Freiburg","FR","Schweiz","CH"
1484,"Granges-de-Vesin","Freiburg","FR","Schweiz","CH"
1485,"Nuvilly","Freiburg","FR","Schweiz","CH"
1486,"Vuissens","Freiburg","FR","Schweiz","CH"
1489,"Murist","Freiburg","FR","Schweiz","CH"
1509,"Vucherens","Waadt","VD","Schweiz","CH"
1510,"Syens","Waadt","VD","Schweiz","CH"
1510,"Moudon","Waadt","VD","Schweiz","CH"
1512,"Chavannes-sur-Moudon","Waadt","VD","Schweiz","CH"
1513,"Hermenches","Waadt","VD","Schweiz","CH"
1513,"Rossenges","Waadt","VD","Schweiz","CH"
1514,"Bussy-sur-Moudon","Waadt","VD","Schweiz","CH"
1515,"Neyruz-sur-Moudon","Waadt","VD","Schweiz","CH"
1515,"Villars-le-Comte","Waadt","VD","Schweiz","CH"
1521,"Curtilles","Waadt","VD","Schweiz","CH"
1522,"Oulens-sur-Lucens","Waadt","VD","Schweiz","CH"
1522,"Lucens","Waadt","VD","Schweiz","CH"
1523,"Granges-près-Marnand","Waadt","VD","Schweiz","CH"
1524,"Marnand","Waadt","VD","Schweiz","CH"
1525,"Seigneux","Waadt","VD","Schweiz","CH"
1525,"Henniez","Waadt","VD","Schweiz","CH"
1526,"Forel-sur-Lucens","Waadt","VD","Schweiz","CH"
1526,"Cremin","Waadt","VD","Schweiz","CH"
1527,"Villeneuve FR","Freiburg","FR","Schweiz","CH"
1528,"Praratoud","Freiburg","FR","Schweiz","CH"
1528,"Surpierre","Freiburg","FR","Schweiz","CH"
1529,"Cheiry","Freiburg","FR","Schweiz","CH"
1530,"Payerne","Waadt","VD","Schweiz","CH"
1532,"Fétigny","Freiburg","FR","Schweiz","CH"
1533,"Ménières","Freiburg","FR","Schweiz","CH"
1534,"Chapelle (Broye)","Freiburg","FR","Schweiz","CH"
1534,"Sassel","Waadt","VD","Schweiz","CH"
1535,"Combremont-le-Grand","Waadt","VD","Schweiz","CH"
1536,"Combremont-le-Petit","Waadt","VD","Schweiz","CH"
1537,"Champtauroz","Waadt","VD","Schweiz","CH"
1538,"Treytorrens (Payerne)","Waadt","VD","Schweiz","CH"
1541,"Morens FR","Freiburg","FR","Schweiz","CH"
1541,"Sévaz","Freiburg","FR","Schweiz","CH"
1541,"Bussy FR","Freiburg","FR","Schweiz","CH"
1542,"Rueyres-les-Prés","Freiburg","FR","Schweiz","CH"
1543,"Grandcour","Waadt","VD","Schweiz","CH"
1544,"Gletterens","Freiburg","FR","Schweiz","CH"
1545,"Chevroux","Waadt","VD","Schweiz","CH"
1551,"Vers-chez-Perrin","Waadt","VD","Schweiz","CH"
1552,"Trey","Waadt","VD","Schweiz","CH"
1553,"Châtonnaye","Freiburg","FR","Schweiz","CH"
1554,"Sédeilles","Waadt","VD","Schweiz","CH"
1554,"Rossens VD","Waadt","VD","Schweiz","CH"
1555,"Villarzel","Waadt","VD","Schweiz","CH"
1562,"Corcelles-près-Payerne","Waadt","VD","Schweiz","CH"
1563,"Dompierre FR","Freiburg","FR","Schweiz","CH"
1564,"Domdidier","Freiburg","FR","Schweiz","CH"
1565,"Vallon","Freiburg","FR","Schweiz","CH"
1565,"Missy","Waadt","VD","Schweiz","CH"
1566,"Les Friques","Freiburg","FR","Schweiz","CH"
1566,"St-Aubin FR","Freiburg","FR","Schweiz","CH"
1567,"Delley","Freiburg","FR","Schweiz","CH"
1568,"Portalban","Freiburg","FR","Schweiz","CH"
1580,"Oleyres","Waadt","VD","Schweiz","CH"
1580,"Avenches","Waadt","VD","Schweiz","CH"
1582,"Donatyre","Waadt","VD","Schweiz","CH"
1583,"Villarepos","Freiburg","FR","Schweiz","CH"
1584,"Villars-le-Grand","Waadt","VD","Schweiz","CH"
1585,"Bellerive VD","Waadt","VD","Schweiz","CH"
1585,"Cotterd","Waadt","VD","Schweiz","CH"
1585,"Salavaux","Waadt","VD","Schweiz","CH"
1586,"Vallamand","Waadt","VD","Schweiz","CH"
1587,"Montmagny","Waadt","VD","Schweiz","CH"
1587,"Constantine","Waadt","VD","Schweiz","CH"
1588,"Cudrefin","Waadt","VD","Schweiz","CH"
1589,"Chabrey","Waadt","VD","Schweiz","CH"
1595,"Clavaleyres","Bern","BE","Schweiz","CH"
1595,"Faoug","Waadt","VD","Schweiz","CH"
1607,"Les Tavernes","Waadt","VD","Schweiz","CH"
1607,"Les Thioleyres","Waadt","VD","Schweiz","CH"
1607,"Palézieux-Village","Waadt","VD","Schweiz","CH"
1607,"Palézieux","Waadt","VD","Schweiz","CH"
